epoch,train_loss,val_loss,val_mae,val_mre,val_mse
0,0.12948830343579218,,,,
1,0.05507813432533964,,,,
2,0.05169777714284204,,,,
3,0.049040823379223296,,,,
4,0.04708260183754585,,,,
5,0.04616078611136341,,,,
6,0.04620916867770737,,,,
7,0.045576755845503844,,,,
8,0.045049113328079524,,,,
9,0.04516371062419398,,,,
10,0.04532177090537634,,,,
11,0.04508374898596633,,,,
12,0.044975147674409605,,,,
13,0.04499356979496187,,,,
14,0.04498784190073288,,,,
15,0.044967099279379676,,,,
16,0.04466404648500381,,,,
17,0.04466783361726528,,,,
18,0.04470658751593219,,,,
19,0.04475650665271196,,,,
20,0.04445302253682836,,,,
21,0.04444424089467783,,,,
22,0.044418470172787744,,,,
23,0.044283958292907946,,,,
24,0.044248600061420056,,,,
25,0.04411150117658025,,,,
26,0.04408493297134372,,,,
27,0.044147681923006936,,,,
28,0.04418573549754328,,,,
29,0.04399553988949,,,,
30,0.04404628511770166,,,,
31,0.0439506445908718,,,,
32,0.043655296647076985,,,,
33,0.04382501678887031,,,,
34,0.04388063639723997,,,,
35,0.04370714054497883,,,,
36,0.04372473853247629,,,,
37,0.043863034655293114,,,,
38,0.04364845627010298,,,,
39,0.04385499848586192,,,,
40,0.04385201609177555,,,,
41,0.044001088175199016,,,,
42,0.04362800753781264,,,,
43,0.04372824651067205,,,,
44,0.043643738899728377,,,,
45,0.043571588291967514,,,,
46,0.043549731847408006,,,,
47,0.043704714929886,,,,
48,0.04332915259501059,,,,
49,0.04353705763173618,,,,
50,0.04356485618425788,,,,
51,0.043511951259786276,,,,
52,0.04356231845347144,,,,
53,0.04354510546052199,,,,
54,0.043300315268605734,,,,
55,0.04352588028530423,,,,
56,0.04347854037979524,,,,
57,0.04342037186841313,,,,
58,0.04336051605888408,,,,
59,0.04328443964329555,,,,
60,0.04316830950074916,,,,
61,0.04335261752644031,,,,
62,0.04334667963454192,,,,
63,0.04324061857603437,,,,
64,0.04331467106488111,,,,
65,0.04326370810261733,,,,
66,0.04319553417546286,,,,
67,0.043083081969897526,,,,
68,0.04310751861119442,,,,
69,0.04331957515259441,,,,
70,0.04333661793804855,,,,
71,0.043245453976898746,,,,
72,0.043174162402856264,,,,
73,0.043117735155838,,,,
74,0.04315095747310481,,,,
75,0.043300755714769844,,,,
76,0.043132915369040674,,,,
77,0.04291805005137869,,,,
78,0.04310840768072245,,,,
79,0.04297770284770204,,,,
80,0.043122843223724436,,,,
81,0.042935390119501156,,,,
82,0.043080920074912286,,,,
83,0.04306463292133894,,,,
84,0.04296750678818861,,,,
85,0.043015786028808824,,,,
86,0.043062574110013976,,,,
87,0.04270545384287834,,,,
88,0.042799983056329136,,,,
89,0.042851024140128126,,,,
90,0.04266003291791291,,,,
91,0.042698364200995126,,,,
92,0.042805895670069205,,,,
93,0.04286477661175694,,,,
94,0.04262867326916551,,,,
95,0.04254116267308915,,,,
96,0.04261299741203836,,,,
