epoch,train_loss,val_loss,val_mae,val_mre,val_mse
0,0.08233721882671374,,,,
1,0.0454469701781329,,,,
2,0.04363221100221867,,,,
3,0.04269976590447448,,,,
4,0.04164845536639213,,,,
5,0.04112365966787962,,,,
6,0.04054453918523598,,,,
7,0.040050305933031924,,,,
8,0.039765844399993665,,,,
9,0.039527073535471254,,,,
10,0.039605988744840864,,,,
11,0.039447363856729874,,,,
12,0.0395575326596397,,,,
13,0.039285163939389314,,,,
14,0.039330583230360816,,,,
15,0.03910327401668521,,,,
16,0.03908905383652622,,,,
17,0.03896418502642748,,,,
18,0.038691934479931016,,,,
19,0.038634594834557286,,,,
20,0.0385888652027569,,,,
21,0.03851906792364524,,,,
22,0.03832196270195445,,,,
23,0.03846490363878517,,,,
24,0.03839552561159311,,,,
25,0.03821658812457384,,,,
26,0.038010687383718274,,,,
27,0.03817177898880405,,,,
28,0.03808848311912937,,,,
29,0.03809548046903807,,,,
30,0.03796346733055567,,,,
31,0.03789252743339465,,,,
32,0.03750658740436748,,,,
33,0.037719855948226376,,,,
34,0.03756789004736293,,,,
35,0.03757075961450503,,,,
36,0.037389481003183185,,,,
37,0.03740985158445296,,,,
38,0.03737907719237638,,,,
39,0.03766738837154209,,,,
40,0.03734944402162348,,,,
41,0.037420184255340196,,,,
42,0.03738348932648531,,,,
43,0.037461247807748344,,,,
44,0.03733662504329672,,,,
45,0.0374920280041864,,,,
46,0.037435191630242504,,,,
47,0.03737531033138283,,,,
48,0.03741777062678777,,,,
49,0.037455630419462226,,,,
50,0.03745167958593973,,,,
51,0.0372324124564129,,,,
52,0.037291165909151915,,,,
53,0.03735637116139775,,,,
54,0.03724397576885634,,,,
55,0.03733462961548911,,,,
56,0.03737179720603342,,,,
57,0.03708589706434691,,,,
58,0.037514073657788874,,,,
59,0.0373286031910043,,,,
60,0.03718952383297795,,,,
61,0.03718259592465082,,,,
62,0.037130784992424816,,,,
63,0.03720391260325152,,,,
64,0.03711694939291865,,,,
65,0.03737347362203037,,,,
66,0.037150871594526964,,,,
67,0.037042290478111015,,,,
68,0.0368532817853159,,,,
69,0.036989791859747684,,,,
70,0.03697192617975826,,,,
71,0.0371236701779235,,,,
72,0.03703954355193639,,,,
73,0.03701893986604971,,,,
74,0.03681863017769808,,,,
75,0.036926487685018806,,,,
76,0.03668338630249437,,,,
77,0.03687758633495276,,,,
78,0.03667981229781577,,,,
79,0.036550715552718646,,,,
80,0.03656949369952089,,,,
81,0.03646144217337453,,,,
82,0.036613537460522885,,,,
83,0.036494380260722575,,,,
84,0.03645365103234941,,,,
85,0.03653223963691138,,,,
86,0.03640846329846298,,,,
87,0.03648020664913303,,,,
88,0.03651481110096829,,,,
89,0.036412542149471774,,,,
90,0.03632158326126406,,,,
91,0.03635441560072711,,,,
92,0.03644429274556014,,,,
93,0.036533907777932376,,,,
94,0.0364947278378262,,,,
95,0.03636253558575205,,,,
96,0.03638228717308977,,,,
97,0.03643341508951485,,,,
98,0.03636372318406549,,,,
99,0.036529892524673396,,,,
100,0.03632573343595251,,,,
101,0.03636632453761368,,,,
102,0.03644340542278848,,,,
103,0.03640991071568034,,,,
104,0.036361765139615185,,,,
105,0.036326150971474604,,,,
106,0.036507499926794626,,,,
107,0.036398294913012295,,,,
108,0.03651358490782142,,,,
109,0.03635388657104683,,,,
110,0.03637653065625471,,,,
111,0.03634337914654145,,,,
112,0.03639234308395606,,,,
113,0.036328153587336744,,,,
114,0.03625161785618566,,,,
115,0.0362510567731218,,,,
116,0.03627108910921028,,,,
117,0.03623779269246567,,,,
118,0.036315570627350816,,,,
119,0.0363403653891627,,,,
120,0.0362151803128563,,,,
121,0.03630480823040462,,,,
122,0.03613563016487534,,,,
123,0.036319955837905905,,,,
124,0.03628484113399129,,,,
125,0.03615434116179109,,,,
126,0.0362901368977966,,,,
127,0.036098179463508996,,,,
128,0.03610043036197628,,,,
129,0.0361334738793993,,,,
130,0.03615998938975047,,,,
131,0.03617553918908502,,,,
132,0.0362957266617457,,,,
133,0.03611223058754375,,,,
134,0.036127527744858084,,,,
135,0.03609934044732813,,,,
136,0.036251919066725626,,,,
137,0.03618676116240056,,,,
138,0.03616468385290976,,,,
139,0.03619902226164271,,,,
140,0.036189590836472996,,,,
