epoch,train_loss,val_loss,val_mae,val_mre,val_mse
0,4.612295745849609,,,,
1,1.4090300760269165,,,,
2,0.7198550486564637,,,,
3,0.4205787715911865,,,,
4,0.3534628138542175,,,,
5,0.3246905543804169,,,,
6,0.3243484485149384,,,,
7,0.2907812054157257,,,,
8,0.259298853635788,,,,
9,0.23186536812782288,,,,
10,0.20488812696933748,,,,
11,0.17946737468242646,,,,
12,0.16182420313358306,,,,
13,0.15075732207298279,,,,
14,0.13873498344421387,,,,
15,0.1287652883529663,,,,
16,0.12389532923698425,,,,
17,0.12104128903150559,,,,
18,0.12403700506687164,,,,
19,0.11295356738567353,,,,
20,0.10467091375589371,,,,
21,0.10771179366111755,,,,
22,0.11462974500656128,,,,
23,0.10068651747703553,,,,
24,0.10083177006244659,,,,
25,0.09031054329872132,,,,
26,0.10102279978990555,,,,
27,0.09822988963127136,,,,
28,0.08817134195566177,,,,
29,0.09045265382528304,,,,
30,0.08709167015552521,,,,
31,0.09060230636596679,,,,
32,0.0898411127924919,,,,
33,0.0865111408829689,,,,
34,0.08484386986494065,,,,
35,0.09319716554880142,,,,
36,0.08425940728187561,,,,
37,0.08426249653100967,,,,
38,0.079606638610363,,,,
39,0.08699340397119522,,,,
40,0.08347560673952102,,,,
41,0.0855413264632225,,,,
42,0.08192400288581848,,,,
43,0.07711207240819931,,,,
44,0.07920382875204086,,,,
45,0.07669744884967804,,,,
46,0.07636403352022171,,,,
47,0.08116031867265701,,,,
48,0.08144207131862641,,,,
49,0.07657370603084564,,,,
50,0.0756773520708084,,,,
51,0.08241168415546417,,,,
52,0.0872615037560463,,,,
53,0.07872113037109375,,,,
54,0.07572340428829193,,,,
55,0.07872990828752517,,,,
56,0.0722829782962799,,,,
57,0.07564987885951996,,,,
58,0.07440935498476028,,,,
59,0.0787319188117981,,,,
60,0.07254756540060044,,,,
61,0.07546513587236404,,,,
62,0.07065555787086487,,,,
63,0.07417955768108368,,,,
64,0.07261748379468917,,,,
65,0.07026493185758591,,,,
66,0.07648183590173721,,,,
67,0.07396691250801087,,,,
68,0.07944397032260894,,,,
69,0.07352445816993713,,,,
70,0.068768314152956,,,,
71,0.07359449392557144,,,,
72,0.06810458987951279,,,,
73,0.0722300214767456,,,,
74,0.07333641684055328,,,,
75,0.06939817595481873,,,,
76,0.07232586354017258,,,,
77,0.09102446734905242,,,,
78,0.07401888835430145,,,,
79,0.06575085082650185,,,,
80,0.06592702561616898,,,,
81,0.0689090797305107,,,,
82,0.07105066412687301,,,,
83,0.06910998570919037,,,,
84,0.06599382627010346,,,,
85,0.06552616840600968,,,,
86,0.06761924862861633,,,,
87,0.06858088010549546,,,,
88,0.06370729619264602,,,,
89,0.07434732359647751,,,,
90,0.06800394707918167,,,,
91,0.0662441189289093,,,,
92,0.06677720940113067,,,,
93,0.07850189673900604,,,,
94,0.08216281974315644,,,,
95,0.06185764616727829,,,,
96,0.06354505571722985,,,,
97,0.06721611422300339,,,,
98,0.062137898981571196,,,,
99,0.06740516740083695,,,,
100,0.06164030730724335,,,,
101,0.0657458428144455,,,,
102,0.06323181623220443,,,,
103,0.06330185115337372,,,,
104,0.06334980010986328,,,,
105,0.06961617141962051,,,,
106,0.06202161550521851,,,,
107,0.05947948604822159,,,,
108,0.06400692343711853,,,,
109,0.06643713557720185,,,,
110,0.0700574933886528,,,,
111,0.05997006547451019,,,,
112,0.06399284160137177,,,,
113,0.06460146051645278,,,,
114,0.06725589311122894,,,,
115,0.0643700544834137,,,,
116,0.0647047103047371,,,,
117,0.06094506251811981,,,,
118,0.06269591599702835,,,,
119,0.05978788185119629,,,,
120,0.06516523605585098,,,,
121,0.062372167825698856,,,,
122,0.07003512847423553,,,,
123,0.06439146393537522,,,,
124,0.06158838188648224,,,,
125,0.06129780226945877,,,,
126,0.05778252711892128,,,,
127,0.06106115961074829,,,,
128,0.07541533070802689,,,,
129,0.06384424531459808,,,,
130,0.0663741506934166,,,,
131,0.06022136843204498,,,,
132,0.06620493739843368,,,,
133,0.07037329989671708,,,,
134,0.06303575891256333,,,,
135,0.059049550205469134,,,,
136,0.059801205694675445,,,,
137,0.057196098268032076,,,,
138,0.05935653096437454,,,,
139,0.06304667496681213,,,,
140,0.05478819710016251,,,,
141,0.05727865713834763,,,,
142,0.06377533268928527,,,,
143,0.05530788117647171,,,,
144,0.06022608232498169,,,,
145,0.055356252074241635,,,,
146,0.05608869206905365,,,,
147,0.054677244663238526,,,,
148,0.061976685047149656,,,,
149,0.0607468398809433,,,,
150,0.0598978853225708,,,,
151,0.05634114843606949,,,,
152,0.0658098104596138,,,,
153,0.06194426453113556,,,,
154,0.06399510341882705,,,,
155,0.0653741569519043,,,,
156,0.05621911525726318,,,,
157,0.055407825231552126,,,,
158,0.06172198098897934,,,,
159,0.055543590635061264,,,,
160,0.05621496027708053,,,,
161,0.05567086899280548,,,,
162,0.05434994459152222,,,,
163,0.060463233709335325,,,,
164,0.05884890949726105,,,,
165,0.054634126245975495,,,,
166,0.059373150438070295,,,,
167,0.06022371017932892,,,,
168,0.06005481380224228,,,,
169,0.061758423149585726,,,,
170,0.06653672552108765,,,,
171,0.05892230343818665,,,,
172,0.05833441585302353,,,,
173,0.05567300003767014,,,,
174,0.05233664956688881,,,,
175,0.05432338505983353,,,,
176,0.05744352781772614,,,,
177,0.05795628273487091,,,,
178,0.0618420332968235,,,,
179,0.06092150169610977,,,,
180,0.05929723048210144,,,,
181,0.06069955748319626,,,,
182,0.059779727816581724,,,,
183,0.0629865100979805,,,,
184,0.06160574179887772,,,,
185,0.0537993888258934,,,,
186,0.053672094464302066,,,,
187,0.05407034146785736,,,,
188,0.06624219340085984,,,,
189,0.05587669444084167,,,,
190,0.05008773285150528,,,,
191,0.05748349964618683,,,,
192,0.05642181491851807,,,,
193,0.057748174607753756,,,,
194,0.05934138971567154,,,,
195,0.05141916406154633,,,,
196,0.055299803137779234,,,,
197,0.055902769893407825,,,,
198,0.06680714505910873,,,,
